Serial_number:
1050470
Project ID:
NSF MTM
Location:
SallyFork2
LEVEL
UNIT: m
Offset: 0.000000 m
Altitude: 0.000000 m
Density: 1.000000 kg/L
TEMPERATURE
UNIT: Deg C
CONDUCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY
2016/07/24,11:10:53,0,0.676,14.90,1421.0
2016/07/24,11:20:53,0,0.674,14.90,1423.0
2016/07/24,11:30:53,0,0.678,14.90,1424.0
2016/07/24,11:40:53,0,0.676,14.90,1425.0
2016/07/24,11:50:53,0,0.672,15.00,1426.0
2016/07/24,12:00:53,0,0.674,15.00,1427.0
2016/07/24,12:10:53,0,0.672,15.00,1428.0
2016/07/24,12:20:53,0,0.674,15.10,1430.0
2016/07/24,12:30:53,0,0.676,15.10,1430.0
2016/07/24,12:40:53,0,0.672,15.20,1431.0
2016/07/24,12:50:53,0,0.672,15.10,1431.0
2016/07/24,13:00:53,0,0.672,15.10,1431.0
2016/07/24,13:10:53,0,0.670,15.20,1432.0
2016/07/24,13:20:53,0,0.666,15.20,1432.0
2016/07/24,13:30:53,0,0.664,15.20,1433.0
2016/07/24,13:40:53,0,0.664,15.30,1434.0
2016/07/24,13:50:53,0,0.662,15.30,1434.0
2016/07/24,14:00:53,0,0.660,15.30,1435.0
2016/07/24,14:10:53,0,0.658,15.30,1436.0
2016/07/24,14:20:53,0,0.660,15.30,1436.0
2016/07/24,14:30:53,0,0.660,15.30,1437.0
2016/07/24,14:40:53,0,0.658,15.40,1437.0
2016/07/24,14:50:53,0,0.660,15.40,1438.0
2016/07/24,15:00:53,0,0.658,15.40,1438.0
2016/07/24,15:10:53,0,0.660,15.40,1438.0
2016/07/24,15:20:53,0,0.656,15.40,1438.0
2016/07/24,15:30:53,0,0.656,15.40,1438.0
2016/07/24,15:40:53,0,0.656,15.40,1438.0
2016/07/24,15:50:53,0,0.656,15.40,1439.0
2016/07/24,16:00:53,0,0.654,15.40,1439.0
2016/07/24,16:10:53,0,0.656,15.40,1439.0
2016/07/24,16:20:53,0,0.658,15.40,1439.0
2016/07/24,16:30:53,0,0.658,15.40,1439.0
2016/07/24,16:40:53,0,0.660,15.50,1439.0
2016/07/24,16:50:53,0,0.662,15.40,1438.0
2016/07/24,17:00:53,0,0.658,15.40,1438.0
2016/07/24,17:10:53,0,0.658,15.50,1438.0
2016/07/24,17:20:53,0,0.658,15.40,1438.0
2016/07/24,17:30:53,0,0.660,15.40,1437.0
2016/07/24,17:40:53,0,0.656,15.40,1437.0
2016/07/24,17:50:53,0,0.658,15.40,1436.0
2016/07/24,18:00:53,0,0.654,15.30,1436.0
2016/07/24,18:10:53,0,0.660,15.40,1435.0
2016/07/24,18:20:53,0,0.656,15.40,1435.0
2016/07/24,18:30:53,0,0.658,15.30,1434.0
2016/07/24,18:40:53,0,0.658,15.20,1434.0
2016/07/24,18:50:53,0,0.656,15.30,1433.0
2016/07/24,19:00:53,0,0.662,15.30,1432.0
2016/07/24,19:10:53,0,0.660,15.20,1432.0
2016/07/24,19:20:53,0,0.656,15.30,1431.0
2016/07/24,19:30:53,0,0.660,15.20,1430.0
2016/07/24,19:40:53,0,0.658,15.20,1430.0
2016/07/24,19:50:53,0,0.660,15.20,1429.0
2016/07/24,20:00:53,0,0.660,15.20,1429.0
2016/07/24,20:10:53,0,0.656,15.10,1429.0
2016/07/24,20:20:53,0,0.662,15.10,1427.0
2016/07/24,20:30:53,0,0.658,15.10,1428.0
2016/07/24,20:40:53,0,0.660,15.10,1427.0
2016/07/24,20:50:53,0,0.658,15.10,1426.0
2016/07/24,21:00:53,0,0.664,15.10,1426.0
2016/07/24,21:10:53,0,0.660,15.10,1426.0
2016/07/24,21:20:53,0,0.662,15.10,1426.0
2016/07/24,21:30:53,0,0.660,15.00,1425.0
2016/07/24,21:40:53,0,0.662,15.10,1425.0
2016/07/24,21:50:53,0,0.666,15.10,1424.0
2016/07/24,22:00:53,0,0.668,15.10,1424.0
2016/07/24,22:10:53,0,0.664,15.10,1423.0
2016/07/24,22:20:53,0,0.662,15.00,1424.0
2016/07/24,22:30:53,0,0.662,15.00,1423.0
2016/07/24,22:40:53,0,0.666,15.00,1423.0
2016/07/24,22:50:53,0,0.668,15.00,1422.0
2016/07/24,23:00:53,0,0.662,15.00,1422.0
2016/07/24,23:10:53,0,0.662,14.90,1421.0
2016/07/24,23:20:53,0,0.662,14.90,1421.0
2016/07/24,23:30:53,0,0.662,14.90,1421.0
2016/07/24,23:40:53,0,0.660,14.90,1421.0
2016/07/24,23:50:53,0,0.660,14.90,1421.0
2016/07/25,00:00:53,0,0.658,15.00,1420.0
2016/07/25,00:10:53,0,0.658,14.90,1420.0
2016/07/25,00:20:53,0,0.658,14.90,1420.0
2016/07/25,00:30:53,0,0.656,14.80,1419.0
2016/07/25,00:40:53,0,0.660,14.90,1419.0
2016/07/25,00:50:53,0,0.658,14.80,1419.0
2016/07/25,01:00:53,0,0.660,14.80,1419.0
2016/07/25,01:10:53,0,0.660,14.90,1419.0
2016/07/25,01:20:53,0,0.656,14.90,1418.0
2016/07/25,01:30:53,0,0.662,14.90,1418.0
2016/07/25,01:40:53,0,0.662,14.80,1418.0
2016/07/25,01:50:53,0,0.664,14.90,1418.0
2016/07/25,02:00:53,0,0.666,14.90,1418.0
2016/07/25,02:10:53,0,0.664,14.90,1417.0
2016/07/25,02:20:53,0,0.666,14.80,1417.0
2016/07/25,02:30:53,0,0.662,14.90,1417.0
2016/07/25,02:40:53,0,0.660,14.80,1417.0
2016/07/25,02:50:53,0,0.662,14.80,1417.0
2016/07/25,03:00:53,0,0.666,14.80,1417.0
2016/07/25,03:10:53,0,0.664,14.80,1416.0
2016/07/25,03:20:53,0,0.668,14.80,1416.0
2016/07/25,03:30:53,0,0.666,14.80,1416.0
2016/07/25,03:40:53,0,0.662,14.70,1416.0
2016/07/25,03:50:53,0,0.664,14.70,1416.0
2016/07/25,04:00:53,0,0.666,14.70,1416.0
2016/07/25,04:10:53,0,0.666,14.70,1415.0
2016/07/25,04:20:53,0,0.666,14.80,1415.0
2016/07/25,04:30:53,0,0.666,14.70,1415.0
2016/07/25,04:40:53,0,0.666,14.70,1415.0
2016/07/25,04:50:53,0,0.664,14.80,1415.0
2016/07/25,05:00:53,0,0.668,14.70,1415.0
2016/07/25,05:10:53,0,0.666,14.70,1415.0
2016/07/25,05:20:53,0,0.666,14.80,1415.0
2016/07/25,05:30:53,0,0.668,14.70,1414.0
2016/07/25,05:40:53,0,0.668,14.70,1414.0
2016/07/25,05:50:53,0,0.668,14.70,1414.0
2016/07/25,06:00:53,0,0.670,14.70,1414.0
2016/07/25,06:10:53,0,0.670,14.70,1414.0
2016/07/25,06:20:53,0,0.668,14.70,1414.0
2016/07/25,06:30:53,0,0.668,14.70,1414.0
2016/07/25,06:40:53,0,0.668,14.70,1414.0
2016/07/25,06:50:53,0,0.672,14.70,1414.0
2016/07/25,07:00:53,0,0.672,14.70,1414.0
2016/07/25,07:10:53,0,0.672,14.70,1414.0
2016/07/25,07:20:53,0,0.672,14.70,1414.0
2016/07/25,07:30:53,0,0.674,14.70,1414.0
2016/07/25,07:40:53,0,0.672,14.70,1414.0
2016/07/25,07:50:53,0,0.674,14.70,1414.0
2016/07/25,08:00:53,0,0.674,14.70,1415.0
2016/07/25,08:10:53,0,0.674,14.70,1415.0
2016/07/25,08:20:53,0,0.674,14.70,1415.0
2016/07/25,08:30:53,0,0.676,14.70,1415.0
2016/07/25,08:40:53,0,0.672,14.70,1416.0
2016/07/25,08:50:53,0,0.672,14.80,1416.0
2016/07/25,09:00:53,0,0.672,14.80,1417.0
2016/07/25,09:10:53,0,0.668,14.80,1417.0
2016/07/25,09:20:53,0,0.672,14.80,1418.0
2016/07/25,09:30:53,0,0.672,14.80,1418.0
2016/07/25,09:40:53,0,0.672,14.80,1419.0
2016/07/25,09:50:53,0,0.670,14.80,1419.0
2016/07/25,10:00:53,0,0.672,14.80,1420.0
2016/07/25,10:10:53,0,0.666,14.80,1421.0
2016/07/25,10:20:53,0,0.668,14.80,1421.0
2016/07/25,10:30:53,0,0.672,14.90,1422.0
2016/07/25,10:40:53,0,0.670,14.90,1423.0
2016/07/25,10:50:53,0,0.670,14.90,1424.0
2016/07/25,11:00:53,0,0.672,14.90,1424.0
2016/07/25,11:10:53,0,0.668,15.00,1425.0
2016/07/25,11:20:53,0,0.670,15.00,1426.0
2016/07/25,11:30:53,0,0.670,15.00,1427.0
2016/07/25,11:40:53,0,0.666,15.00,1427.0
2016/07/25,11:50:53,0,0.662,15.10,1428.0
2016/07/25,12:00:53,0,0.664,15.10,1429.0
2016/07/25,12:10:53,0,0.666,15.10,1430.0
2016/07/25,12:20:53,0,0.666,15.10,1430.0
2016/07/25,12:30:53,0,0.666,15.10,1431.0
2016/07/25,12:40:53,0,0.670,15.20,1432.0
2016/07/25,12:50:53,0,0.664,15.20,1433.0
2016/07/25,13:00:53,0,0.662,15.20,1433.0
2016/07/25,13:10:53,0,0.662,15.20,1434.0
2016/07/25,13:20:53,0,0.660,15.20,1434.0
2016/07/25,13:30:53,0,0.660,15.30,1435.0
2016/07/25,13:40:53,0,0.660,15.30,1436.0
2016/07/25,13:50:53,0,0.658,15.30,1436.0
2016/07/25,14:00:53,0,0.650,15.30,1437.0
2016/07/25,14:10:53,0,0.658,15.30,1437.0
2016/07/25,14:20:53,0,0.654,15.30,1438.0
2016/07/25,14:30:53,0,0.654,15.30,1438.0
2016/07/25,14:40:53,0,0.650,15.30,1438.0
2016/07/25,14:50:53,0,0.648,15.40,1439.0
2016/07/25,15:00:53,0,0.648,15.40,1439.0
2016/07/25,15:10:53,0,0.650,15.40,1439.0
2016/07/25,15:20:53,0,0.648,15.40,1433.0
2016/07/25,15:30:53,0,0.652,15.40,1439.0
2016/07/25,15:40:53,0,0.648,15.40,1439.0
2016/07/25,15:50:53,0,0.650,15.40,1439.0
2016/07/25,16:00:53,0,0.648,15.30,1438.0
2016/07/25,16:10:53,0,0.648,15.40,1438.0
2016/07/25,16:20:53,0,0.650,15.40,1438.0
2016/07/25,16:30:53,0,0.648,15.40,1438.0
2016/07/25,16:40:53,0,0.648,15.40,1437.0
2016/07/25,16:50:53,0,0.648,15.30,1437.0
2016/07/25,17:00:53,0,0.644,15.30,1436.0
2016/07/25,17:10:53,0,0.650,15.40,1436.0
2016/07/25,17:20:53,0,0.648,15.30,1436.0
2016/07/25,17:30:53,0,0.652,15.30,1436.0
2016/07/25,17:40:53,0,0.654,15.20,1435.0
2016/07/25,17:50:53,0,0.654,15.30,1435.0
2016/07/25,18:00:53,0,0.648,15.30,1435.0
2016/07/25,18:10:53,0,0.652,15.20,1434.0
2016/07/25,18:20:53,0,0.654,15.20,1434.0
2016/07/25,18:30:53,0,0.656,15.20,1434.0
2016/07/25,18:40:53,0,0.660,15.20,1433.0
2016/07/25,18:50:53,0,0.660,15.20,1433.0
2016/07/25,19:00:53,0,0.660,15.30,1433.0
2016/07/25,19:10:53,0,0.660,15.20,1432.0
2016/07/25,19:20:53,0,0.656,15.20,1432.0
2016/07/25,19:30:53,0,0.656,15.20,1432.0
2016/07/25,19:40:53,0,0.662,15.20,1431.0
2016/07/25,19:50:53,0,0.664,15.20,1431.0
2016/07/25,20:00:53,0,0.660,15.20,1430.0
2016/07/25,20:10:53,0,0.664,15.20,1430.0
2016/07/25,20:20:53,0,0.660,15.10,1430.0
2016/07/25,20:30:53,0,0.664,15.10,1430.0
2016/07/25,20:40:53,0,0.662,15.10,1429.0
2016/07/25,20:50:53,0,0.660,15.10,1429.0
2016/07/25,21:00:53,0,0.662,15.10,1429.0
2016/07/25,21:10:53,0,0.664,15.10,1428.0
2016/07/25,21:20:53,0,0.664,15.10,1428.0
2016/07/25,21:30:53,0,0.662,15.10,1428.0
2016/07/25,21:40:53,0,0.664,15.00,1427.0
2016/07/25,21:50:53,0,0.664,15.10,1427.0
2016/07/25,22:00:53,0,0.668,15.10,1427.0
2016/07/25,22:10:53,0,0.668,15.00,1426.0
2016/07/25,22:20:53,0,0.664,15.00,1426.0
2016/07/25,22:30:53,0,0.670,15.00,1426.0
2016/07/25,22:40:53,0,0.668,15.00,1425.0
2016/07/25,22:50:53,0,0.666,15.00,1425.0
2016/07/25,23:00:53,0,0.660,14.90,1425.0
2016/07/25,23:10:53,0,0.668,15.00,1425.0
2016/07/25,23:20:53,0,0.664,15.00,1425.0
2016/07/25,23:30:53,0,0.660,14.90,1424.0
2016/07/25,23:40:53,0,0.660,15.00,1424.0
2016/07/25,23:50:53,0,0.660,14.90,1424.0
2016/07/26,00:00:53,0,0.664,14.90,1424.0
2016/07/26,00:10:53,0,0.664,14.90,1423.0
2016/07/26,00:20:53,0,0.666,14.90,1422.0
2016/07/26,00:30:53,0,0.664,14.90,1423.0
2016/07/26,00:40:53,0,0.666,15.00,1422.0
2016/07/26,00:50:53,0,0.662,14.90,1422.0
2016/07/26,01:00:53,0,0.662,14.80,1422.0
2016/07/26,01:10:53,0,0.660,14.80,1422.0
2016/07/26,01:20:53,0,0.664,14.80,1421.0
2016/07/26,01:30:53,0,0.660,14.90,1421.0
2016/07/26,01:40:53,0,0.662,14.90,1421.0
2016/07/26,01:50:53,0,0.660,14.80,1421.0
2016/07/26,02:00:53,0,0.666,14.80,1421.0
2016/07/26,02:10:53,0,0.662,14.90,1420.0
2016/07/26,02:20:53,0,0.662,14.90,1420.0
2016/07/26,02:30:53,0,0.660,14.80,1420.0
2016/07/26,02:40:53,0,0.658,14.80,1420.0
2016/07/26,02:50:53,0,0.662,14.80,1419.0
2016/07/26,03:00:53,0,0.660,14.80,1419.0
2016/07/26,03:10:53,0,0.664,14.80,1419.0
2016/07/26,03:20:53,0,0.662,14.80,1419.0
2016/07/26,03:30:53,0,0.664,14.80,1419.0
2016/07/26,03:40:53,0,0.662,14.80,1419.0
2016/07/26,03:50:53,0,0.662,14.80,1418.0
2016/07/26,04:00:53,0,0.660,14.70,1418.0
2016/07/26,04:10:53,0,0.664,14.80,1418.0
2016/07/26,04:20:53,0,0.662,14.70,1418.0
2016/07/26,04:30:53,0,0.668,14.80,1418.0
2016/07/26,04:40:53,0,0.668,14.80,1417.0
2016/07/26,04:50:53,0,0.668,14.80,1417.0
2016/07/26,05:00:53,0,0.666,14.80,1417.0
2016/07/26,05:10:53,0,0.670,14.80,1417.0
2016/07/26,05:20:53,0,0.668,14.70,1417.0
2016/07/26,05:30:53,0,0.672,14.70,1417.0
2016/07/26,05:40:53,0,0.670,14.70,1417.0
2016/07/26,05:50:53,0,0.672,14.70,1416.0
2016/07/26,06:00:53,0,0.672,14.70,1417.0
2016/07/26,06:10:53,0,0.678,14.70,1416.0
2016/07/26,06:20:53,0,0.676,14.70,1416.0
2016/07/26,06:30:53,0,0.674,14.70,1416.0
2016/07/26,06:40:53,0,0.676,14.70,1416.0
2016/07/26,06:50:53,0,0.676,14.70,1416.0
2016/07/26,07:00:53,0,0.672,14.70,1416.0
2016/07/26,07:10:53,0,0.674,14.70,1416.0
2016/07/26,07:20:53,0,0.674,14.70,1416.0
2016/07/26,07:30:53,0,0.678,14.70,1416.0
2016/07/26,07:40:53,0,0.676,14.70,1416.0
2016/07/26,07:50:53,0,0.676,14.70,1416.0
2016/07/26,08:00:53,0,0.678,14.70,1417.0
2016/07/26,08:10:53,0,0.678,14.70,1417.0
2016/07/26,08:20:53,0,0.674,14.70,1417.0
2016/07/26,08:30:53,0,0.676,14.70,1417.0
2016/07/26,08:40:53,0,0.674,14.70,1418.0
2016/07/26,08:50:53,0,0.670,14.70,1418.0
2016/07/26,09:00:53,0,0.676,14.70,1418.0
2016/07/26,09:10:53,0,0.676,14.80,1419.0
2016/07/26,09:20:53,0,0.674,14.70,1419.0
2016/07/26,09:30:53,0,0.674,14.80,1420.0
2016/07/26,09:40:53,0,0.674,14.70,1420.0
2016/07/26,09:50:53,0,0.672,14.80,1421.0
2016/07/26,10:00:53,0,0.674,14.80,1421.0
2016/07/26,10:10:53,0,0.674,14.80,1422.0
2016/07/26,10:20:53,0,0.674,14.90,1423.0
2016/07/26,10:30:53,0,0.672,14.80,1423.0
2016/07/26,10:40:53,0,0.672,14.90,1424.0
2016/07/26,10:50:53,0,0.674,14.90,1425.0
2016/07/26,11:00:53,0,0.674,14.90,1426.0
2016/07/26,11:10:53,0,0.672,14.90,1427.0
2016/07/26,11:20:53,0,0.674,15.00,1428.0
2016/07/26,11:30:53,0,0.672,15.00,1429.0
2016/07/26,11:40:53,0,0.670,15.00,1430.0
2016/07/26,11:50:53,0,0.670,15.10,1431.0
2016/07/26,12:00:53,0,0.670,15.10,1432.0
2016/07/26,12:10:53,0,0.668,15.10,1433.0
2016/07/26,12:20:53,0,0.666,15.20,1434.0
2016/07/26,12:30:53,0,0.668,15.20,1435.0
2016/07/26,12:40:53,0,0.668,15.20,1436.0
2016/07/26,12:50:53,0,0.668,15.20,1436.0
2016/07/26,13:00:53,0,0.660,15.20,1437.0
2016/07/26,13:10:53,0,0.660,15.30,1438.0
2016/07/26,13:20:53,0,0.662,15.30,1438.0
2016/07/26,13:30:53,0,0.660,15.30,1438.0
2016/07/26,13:40:53,0,0.658,15.30,1438.0
2016/07/26,13:50:53,0,0.658,15.30,1439.0
2016/07/26,14:00:53,0,0.656,15.30,1434.0
2016/07/26,14:10:53,0,0.656,15.40,1434.0
2016/07/26,14:20:53,0,0.650,15.40,1435.0
2016/07/26,14:30:53,0,0.652,15.40,1437.0
2016/07/26,14:40:53,0,0.652,15.40,1437.0
2016/07/26,14:50:53,0,0.650,15.40,1438.0
2016/07/26,15:00:53,0,0.650,15.40,1438.0
2016/07/26,15:10:53,0,0.648,15.50,1438.0
2016/07/26,15:20:53,0,0.654,15.40,1438.0
2016/07/26,15:30:53,0,0.652,15.40,1439.0
2016/07/26,15:40:53,0,0.648,15.50,1439.0
2016/07/26,15:50:53,0,0.648,15.50,1439.0
2016/07/26,16:00:53,0,0.650,15.50,1439.0
2016/07/26,16:10:53,0,0.650,15.50,1440.0
2016/07/26,16:20:53,0,0.650,15.50,1439.0
2016/07/26,16:30:53,0,0.652,15.50,1440.0
2016/07/26,16:40:53,0,0.648,15.50,1440.0
2016/07/26,16:50:53,0,0.648,15.50,1440.0
2016/07/26,17:00:53,0,0.648,15.50,1440.0
2016/07/26,17:10:53,0,0.648,15.50,1439.0
2016/07/26,17:20:53,0,0.648,15.50,1439.0
2016/07/26,17:30:53,0,0.648,15.50,1438.0
2016/07/26,17:40:53,0,0.644,15.40,1438.0
2016/07/26,17:50:53,0,0.652,15.40,1438.0
2016/07/26,18:00:53,0,0.656,15.40,1437.0
2016/07/26,18:10:53,0,0.664,15.40,1435.0
2016/07/26,18:20:53,0,0.670,15.50,1434.0
2016/07/26,18:30:53,0,0.664,15.40,1435.0
2016/07/26,18:40:53,0,0.664,15.50,1437.0
2016/07/26,18:50:53,0,0.656,15.40,1438.0
2016/07/26,19:00:53,0,0.662,15.50,1438.0
2016/07/26,19:10:53,0,0.662,15.50,1438.0
2016/07/26,19:20:53,0,0.666,15.40,1437.0
2016/07/26,19:30:53,0,0.664,15.50,1435.0
2016/07/26,19:40:53,0,0.664,15.50,1440.0
2016/07/26,19:50:53,0,0.662,15.30,1439.0
2016/07/26,20:00:53,0,0.662,15.30,1438.0
2016/07/26,20:10:53,0,0.662,15.30,1438.0
2016/07/26,20:20:53,0,0.660,15.30,1437.0
2016/07/26,20:30:53,0,0.662,15.30,1436.0
2016/07/26,20:40:53,0,0.660,15.30,1436.0
2016/07/26,20:50:53,0,0.662,15.20,1435.0
2016/07/26,21:00:53,0,0.664,15.20,1435.0
2016/07/26,21:10:53,0,0.668,15.20,1434.0
2016/07/26,21:20:53,0,0.664,15.20,1434.0
2016/07/26,21:30:53,0,0.662,15.20,1433.0
2016/07/26,21:40:53,0,0.666,15.20,1433.0
2016/07/26,21:50:53,0,0.662,15.20,1432.0
2016/07/26,22:00:53,0,0.658,15.20,1432.0
2016/07/26,22:10:53,0,0.656,15.10,1431.0
2016/07/26,22:20:53,0,0.660,15.20,1431.0
2016/07/26,22:30:53,0,0.662,15.10,1430.0
2016/07/26,22:40:53,0,0.660,15.10,1430.0
2016/07/26,22:50:53,0,0.660,15.10,1430.0
2016/07/26,23:00:53,0,0.660,15.10,1429.0
2016/07/26,23:10:53,0,0.658,15.00,1428.0
2016/07/26,23:20:53,0,0.658,15.10,1428.0
2016/07/26,23:30:53,0,0.660,15.00,1428.0
2016/07/26,23:40:53,0,0.664,15.00,1428.0
2016/07/26,23:50:53,0,0.664,15.00,1427.0
2016/07/27,00:00:53,0,0.662,15.00,1427.0
2016/07/27,00:10:53,0,0.660,15.00,1426.0
2016/07/27,00:20:53,0,0.666,15.00,1426.0
2016/07/27,00:30:53,0,0.660,15.00,1426.0
2016/07/27,00:40:53,0,0.662,15.00,1425.0
2016/07/27,00:50:53,0,0.660,14.90,1425.0
2016/07/27,01:00:53,0,0.660,15.00,1425.0
2016/07/27,01:10:53,0,0.658,15.00,1424.0
2016/07/27,01:20:53,0,0.660,15.00,1424.0
2016/07/27,01:30:53,0,0.658,14.90,1424.0
2016/07/27,01:40:53,0,0.658,14.90,1423.0
2016/07/27,01:50:53,0,0.656,14.90,1423.0
2016/07/27,02:00:53,0,0.656,14.90,1422.0
2016/07/27,02:10:53,0,0.658,14.90,1422.0
2016/07/27,02:20:53,0,0.656,14.90,1421.0
2016/07/27,02:30:53,0,0.650,14.90,1421.0
2016/07/27,02:40:53,0,0.654,14.90,1421.0
2016/07/27,02:50:53,0,0.656,14.80,1420.0
2016/07/27,03:00:53,0,0.652,14.80,1420.0
2016/07/27,03:10:53,0,0.658,14.90,1419.0
2016/07/27,03:20:53,0,0.654,14.80,1420.0
2016/07/27,03:30:53,0,0.656,14.80,1419.0
2016/07/27,03:40:53,0,0.652,14.80,1419.0
2016/07/27,03:50:53,0,0.654,14.90,1419.0
2016/07/27,04:00:53,0,0.656,14.80,1418.0
2016/07/27,04:10:53,0,0.658,14.80,1418.0
2016/07/27,04:20:53,0,0.660,14.80,1418.0
2016/07/27,04:30:53,0,0.662,14.80,1418.0
2016/07/27,04:40:53,0,0.660,14.80,1418.0
2016/07/27,04:50:53,0,0.660,14.80,1417.0
2016/07/27,05:00:53,0,0.664,14.80,1417.0
2016/07/27,05:10:53,0,0.662,14.80,1417.0
2016/07/27,05:20:53,0,0.662,14.70,1417.0
2016/07/27,05:30:53,0,0.660,14.70,1417.0
2016/07/27,05:40:53,0,0.662,14.80,1417.0
2016/07/27,05:50:53,0,0.662,14.70,1417.0
2016/07/27,06:00:53,0,0.662,14.70,1417.0
2016/07/27,06:10:53,0,0.664,14.80,1417.0
2016/07/27,06:20:53,0,0.666,14.70,1417.0
2016/07/27,06:30:53,0,0.668,14.80,1417.0
2016/07/27,06:40:53,0,0.668,14.80,1416.0
2016/07/27,06:50:53,0,0.666,14.80,1416.0
2016/07/27,07:00:53,0,0.666,14.70,1416.0
2016/07/27,07:10:53,0,0.668,14.70,1416.0
2016/07/27,07:20:53,0,0.666,14.70,1417.0
2016/07/27,07:30:53,0,0.666,14.70,1416.0
2016/07/27,07:40:53,0,0.666,14.80,1417.0
2016/07/27,07:50:53,0,0.666,14.70,1417.0
2016/07/27,08:00:53,0,0.672,14.80,1417.0
2016/07/27,08:10:53,0,0.668,14.70,1417.0
2016/07/27,08:20:53,0,0.670,14.80,1417.0
2016/07/27,08:30:53,0,0.668,14.70,1417.0
2016/07/27,08:40:53,0,0.664,14.70,1418.0
2016/07/27,08:50:53,0,0.666,14.80,1418.0
2016/07/27,09:00:53,0,0.666,14.80,1418.0
2016/07/27,09:10:53,0,0.662,14.80,1419.0
2016/07/27,09:20:53,0,0.664,14.80,1419.0
2016/07/27,09:30:53,0,0.666,14.80,1420.0
2016/07/27,09:40:53,0,0.666,14.90,1420.0
2016/07/27,09:50:53,0,0.666,14.80,1421.0
2016/07/27,10:00:53,0,0.666,14.90,1422.0
2016/07/27,10:10:53,0,0.664,14.90,1423.0
2016/07/27,10:20:53,0,0.664,14.90,1424.0
2016/07/27,10:30:53,0,0.664,14.90,1424.0
2016/07/27,10:40:53,0,0.664,14.90,1425.0
2016/07/27,10:50:53,0,0.664,14.90,1426.0
2016/07/27,11:00:53,0,0.662,15.00,1426.0
2016/07/27,11:10:53,0,0.664,15.00,1428.0
2016/07/27,11:20:53,0,0.664,15.00,1428.0
2016/07/27,11:30:53,0,0.662,15.10,1430.0
2016/07/27,11:40:53,0,0.658,15.00,1431.0
2016/07/27,11:50:53,0,0.662,15.10,1432.0
2016/07/27,12:00:53,0,0.658,15.10,1433.0
2016/07/27,12:10:53,0,0.654,15.10,1434.0
2016/07/27,12:20:53,0,0.654,15.10,1435.0
2016/07/27,12:30:53,0,0.654,15.20,1436.0
2016/07/27,12:40:53,0,0.658,15.20,1436.0
2016/07/27,12:50:53,0,0.654,15.20,1437.0
2016/07/27,13:00:53,0,0.654,15.30,1438.0
2016/07/27,13:10:53,0,0.656,15.20,1438.0
2016/07/27,13:20:53,0,0.654,15.20,1437.0
2016/07/27,13:30:53,0,0.652,15.30,1437.0
2016/07/27,13:40:53,0,0.656,15.20,1436.0
2016/07/27,13:50:53,0,0.652,15.20,1436.0
2016/07/27,14:00:53,0,0.656,15.20,1434.0
2016/07/27,14:10:53,0,0.656,15.20,1434.0
2016/07/27,14:20:53,0,0.656,15.20,1434.0
2016/07/27,14:30:53,0,0.658,15.10,1433.0
2016/07/27,14:40:53,0,0.662,15.10,1433.0
2016/07/27,14:50:53,0,0.658,15.20,1432.0
2016/07/27,15:00:53,0,0.658,15.10,1432.0
2016/07/27,15:10:53,0,0.652,15.10,1433.0
2016/07/27,15:20:53,0,0.648,15.10,1433.0
2016/07/27,15:30:53,0,0.654,15.20,1433.0
2016/07/27,15:40:53,0,0.648,15.20,1434.0
2016/07/27,15:50:53,0,0.644,15.20,1434.0
2016/07/27,16:00:53,0,0.642,15.10,1434.0
2016/07/27,16:10:53,0,0.638,15.20,1434.0
2016/07/27,16:20:53,0,0.640,15.20,1435.0
2016/07/27,16:30:53,0,0.638,15.20,1436.0
2016/07/27,16:40:53,0,0.642,15.20,1436.0
2016/07/27,16:50:53,0,0.640,15.20,1437.0
2016/07/27,17:00:53,0,0.644,15.20,1436.0
2016/07/27,17:10:53,0,0.642,15.20,1437.0
2016/07/27,17:20:53,0,0.642,15.30,1437.0
2016/07/27,17:30:53,0,0.642,15.20,1436.0
2016/07/27,17:40:53,0,0.640,15.30,1437.0
2016/07/27,17:50:53,0,0.640,15.20,1437.0
2016/07/27,18:00:53,0,0.642,15.20,1436.0
2016/07/27,18:10:53,0,0.640,15.20,1436.0
2016/07/27,18:20:53,0,0.640,15.20,1436.0
2016/07/27,18:30:53,0,0.644,15.20,1436.0
2016/07/27,18:40:53,0,0.642,15.20,1435.0
2016/07/27,18:50:53,0,0.642,15.20,1434.0
2016/07/27,19:00:53,0,0.644,15.20,1434.0
2016/07/27,19:10:53,0,0.644,15.20,1434.0
2016/07/27,19:20:53,0,0.646,15.20,1434.0
2016/07/27,19:30:53,0,0.648,15.10,1433.0
2016/07/27,19:40:53,0,0.650,15.10,1433.0
2016/07/27,19:50:53,0,0.648,15.10,1432.0
2016/07/27,20:00:53,0,0.642,15.10,1432.0
2016/07/27,20:10:53,0,0.646,15.10,1432.0
2016/07/27,20:20:53,0,0.644,15.10,1432.0
2016/07/27,20:30:53,0,0.638,15.10,1433.0
2016/07/27,20:40:53,0,0.642,15.10,1434.0
2016/07/27,20:50:53,0,0.642,15.10,1434.0
2016/07/27,21:00:53,0,0.642,15.20,1434.0
2016/07/27,21:10:53,0,0.644,15.20,1434.0
2016/07/27,21:20:53,0,0.646,15.10,1433.0
